age,job,marital,education,default,housing,loan,duration,campaign,y
49,3,1,0,1,2,0,311,1,0
42,0,0,6,0,2,0,81,1,0
49,3,1,0,1,2,0,501,1,1
52,9,1,3,0,2,2,165,2,0
44,10,1,3,1,2,0,209,1,0
39,9,2,6,0,0,0,50,1,0
56,1,1,2,0,2,0,58,3,0
30,0,2,6,0,2,0,182,1,0
32,9,2,5,0,2,0,499,1,0
32,9,2,5,0,0,0,720,1,1
34,0,1,6,0,0,0,224,1,0
31,9,2,3,0,2,2,113,2,0
32,9,2,5,0,2,2,952,1,1
31,1,2,2,0,0,0,38,1,0
51,0,1,3,0,2,0,81,1,0
33,0,2,6,0,2,2,102,1,0
33,0,2,6,0,0,0,184,1,0
49,10,1,5,1,2,0,397,2,1
46,6,1,2,1,2,2,102,3,0
41,9,1,3,0,2,0,159,1,0
32,9,2,5,0,2,0,117,1,0
31,0,2,6,0,2,0,194,2,0
32,9,2,5,0,2,0,281,2,0
37,6,1,6,0,2,2,585,2,0
52,9,1,5,1,0,0,139,1,0
52,9,1,5,1,0,0,244,1,0
52,9,1,5,1,0,0,219,1,0
40,0,0,6,0,2,2,65,1,0
40,0,0,6,0,0,2,71,1,0
55,9,1,6,0,0,2,358,1,0
55,0,1,6,1,0,0,163,1,0
36,9,0,5,0,2,2,81,1,0
50,0,0,3,1,0,0,64,1,0
50,0,0,3,1,0,2,359,1,0
32,9,1,3,1,0,0,211,2,0
37,9,2,3,0,2,0,133,1,0
46,1,1,0,0,0,0,131,2,0
50,9,1,5,0,0,0,467,1,0
29,9,2,6,0,2,2,225,1,0
41,9,1,3,0,0,0,91,2,0
37,9,2,3,0,2,2,763,1,1
31,9,1,5,0,2,2,184,1,0
31,0,1,6,0,1,1,122,1,0
33,9,1,6,0,0,0,123,1,0
48,0,1,3,0,2,0,103,2,0
31,4,1,6,0,2,2,649,2,1
50,0,2,6,0,2,0,88,1,0
47,1,1,1,1,0,0,89,1,0
51,9,1,5,0,0,0,221,9,0
31,0,2,6,0,0,2,126,1,0
31,0,2,6,0,2,0,166,1,0
34,9,2,6,0,0,0,165,1,0
42,0,1,6,0,2,2,68,1,0
42,0,1,6,0,2,0,127,1,0
53,9,1,3,0,2,0,169,1,0
53,9,1,3,0,2,0,78,1,0
40,0,0,6,0,2,0,302,2,0
50,10,1,3,1,2,2,400,1,0
31,0,2,6,0,2,0,375,1,0
53,9,1,3,0,2,0,329,1,0
48,1,1,5,0,2,0,119,1,0
37,9,2,5,0,0,0,341,1,0
38,0,2,3,0,2,0,246,1,0
38,0,2,3,0,0,0,181,1,0
39,0,2,6,0,0,0,127,1,0
33,9,1,3,1,0,2,212,1,0
31,0,1,6,0,2,0,547,1,1
46,1,1,2,0,2,0,124,1,0
59,3,1,0,1,0,0,148,1,0
48,11,1,7,0,2,0,174,3,0
31,9,2,3,0,2,0,113,2,0
42,0,1,6,0,0,0,68,2,0
31,9,2,3,0,0,0,232,2,0
57,1,1,7,1,2,0,376,2,0
35,9,1,5,0,0,0,199,5,0
48,0,0,6,0,2,0,179,3,0
42,0,1,6,0,0,0,150,2,0
39,0,2,6,0,2,0,2191,1,0
57,5,1,0,1,0,0,185,2,0
32,9,1,5,0,2,0,166,2,0
44,9,1,5,1,1,1,275,3,0
34,0,1,6,1,0,0,388,2,0
53,1,1,0,0,0,0,165,2,0
55,5,1,0,1,2,2,89,1,0
59,3,1,0,1,2,0,111,1,0
46,1,0,5,0,2,0,254,2,0
50,10,1,3,1,2,0,344,2,0
46,1,1,2,0,0,0,1044,2,1
33,9,2,5,0,2,0,90,1,0
33,9,2,5,0,2,0,244,1,0
33,9,2,5,0,2,0,84,1,0
33,9,2,5,0,2,0,290,1,0
33,9,2,5,0,2,0,136,1,0
51,9,1,5,1,2,0,365,2,0
47,1,1,2,0,2,0,384,1,0
33,9,2,5,0,0,0,732,1,0
51,0,2,6,1,2,0,168,1,0
52,9,0,6,0,2,2,100,4,0
47,0,1,3,1,2,0,136,2,0
51,0,1,3,0,0,0,301,2,0
31,9,2,6,0,0,0,118,1,0
31,9,2,6,0,1,1,184,1,0
29,9,2,6,0,2,2,44,1,0
45,5,1,2,0,2,0,45,2,0
31,9,2,6,0,2,0,411,1,0
43,0,1,6,1,2,0,120,1,0
56,1,1,0,0,0,0,188,2,0
52,9,2,5,0,2,0,72,2,0
49,0,0,6,0,0,0,128,1,0
51,2,1,2,0,0,0,135,1,0
51,2,1,2,0,0,0,90,1,0
56,5,1,0,1,2,0,102,1,0
48,0,1,5,0,0,0,265,1,0
56,5,1,0,1,2,0,198,1,0
41,0,0,3,0,0,0,170,1,0
33,9,1,6,0,2,0,312,2,0
44,1,1,0,0,0,0,438,1,0
45,5,1,2,0,2,0,601,1,0
45,1,1,0,1,0,0,83,1,0
35,0,1,6,0,2,0,39,6,0
45,1,1,0,1,0,0,163,1,0
45,1,1,0,1,0,0,131,1,0
58,1,1,0,0,2,0,127,1,0
37,4,1,6,1,0,0,168,2,0
46,1,1,3,0,0,0,64,2,0
47,1,1,1,1,2,0,55,2,0
59,9,1,5,0,0,0,378,4,0
55,0,1,6,1,0,2,308,2,0
31,0,2,6,0,2,0,432,2,0
56,5,1,0,0,2,0,240,1,0
31,9,2,5,0,2,0,115,3,0
45,9,1,5,0,0,0,851,4,0
59,3,1,0,1,0,0,291,2,0
31,9,1,6,0,2,0,224,2,0
60,1,1,0,1,2,0,165,1,0
52,1,1,0,0,2,0,126,1,0
37,0,1,6,0,0,0,996,1,1
34,9,1,6,0,2,2,83,3,0
51,9,1,3,1,0,0,108,1,0
36,6,1,0,1,2,0,175,4,0
50,0,1,6,0,0,0,536,1,0
44,9,0,5,0,2,0,1552,3,1
48,1,1,7,0,2,2,742,1,1
54,9,1,5,0,0,0,171,3,0
48,0,1,6,0,2,0,203,7,0
41,0,2,6,1,2,2,132,3,0
42,4,1,3,0,0,0,588,3,0
34,11,1,7,1,0,0,245,3,0
46,0,2,6,0,1,1,311,5,0
37,9,2,5,0,0,2,175,1,0
30,0,2,6,0,2,0,72,1,0
47,4,1,6,0,2,0,101,1,0
34,0,2,6,1,2,0,184,1,0
34,0,2,6,1,0,0,147,1,0
45,0,0,3,0,2,2,192,3,0
36,9,2,5,0,0,0,275,1,0
46,1,1,0,0,2,0,269,3,0
41,9,1,3,0,0,0,209,3,0
32,0,2,6,0,0,0,130,3,0
34,0,1,5,0,2,0,276,3,0
37,4,1,6,0,2,0,54,1,0
33,2,1,6,0,0,0,83,7,0
37,4,1,6,0,2,0,160,1,0
32,0,2,6,1,2,0,459,3,0
37,0,1,6,1,0,0,739,1,1
42,0,1,6,0,0,0,21,5,0
35,0,1,6,0,2,0,252,5,0
46,4,1,3,0,0,0,322,5,0
43,9,1,5,1,0,0,54,3,0
58,5,1,5,0,2,0,406,3,0
32,9,2,6,0,2,0,127,3,0
30,0,1,6,0,2,0,395,4,0
42,0,2,6,0,0,0,286,3,0
57,1,1,1,0,0,0,433,3,0
43,0,2,6,0,2,2,57,4,0
59,5,1,3,0,0,0,292,2,0
48,0,1,3,1,0,0,562,3,0
34,0,0,3,0,0,0,176,3,0
53,9,2,5,0,0,0,293,2,0
54,5,1,3,0,0,0,543,4,0
42,9,1,5,0,2,0,685,2,0
33,9,1,3,0,2,2,45,4,0
45,1,1,2,0,0,0,61,3,0
35,6,1,0,1,1,1,227,3,0
43,0,2,6,0,2,2,79,3,0
37,0,1,6,0,0,0,426,3,0
31,7,1,5,1,0,2,80,2,0
33,0,2,6,0,2,0,236,4,0
29,9,2,6,0,2,2,626,3,0
41,9,1,3,0,2,2,105,6,0
32,0,2,6,1,2,0,275,9,0
49,4,1,6,0,1,1,178,4,0
55,0,1,6,0,0,0,54,6,0
32,0,2,6,0,0,0,226,5,0
29,4,1,6,0,0,2,181,2,0
47,2,1,1,1,0,0,244,3,0
30,6,2,6,0,2,2,131,3,0
39,9,1,3,0,2,2,132,2,0
47,4,1,6,0,2,2,135,2,0
49,3,1,6,0,2,0,210,2,0
31,9,2,6,0,2,2,107,2,0
52,1,1,0,1,2,2,1250,4,1
42,9,1,5,0,2,2,40,2,0
43,0,2,6,0,0,2,1471,7,1
46,4,1,3,0,2,2,1456,3,1
35,9,1,5,0,2,2,122,3,0
42,9,1,5,0,2,0,108,2,0
45,9,0,5,0,0,0,110,3,0
45,10,1,3,0,0,0,186,2,0
43,0,1,6,0,2,2,297,7,0
48,9,1,3,0,0,0,157,3,0
41,9,1,7,1,2,2,93,1,0
37,9,1,3,1,0,0,91,1,0
30,9,2,6,0,2,2,1288,3,1
36,0,1,6,0,0,0,187,1,0
33,0,1,6,1,2,0,59,1,0
44,9,0,5,0,2,0,420,2,0
47,9,1,5,0,2,0,117,1,0
47,1,1,0,0,0,0,82,1,0
39,9,2,5,0,0,0,122,1,0
39,9,2,5,0,2,0,91,1,0
32,9,2,6,0,0,0,64,1,0
32,9,1,6,0,2,0,67,1,0
47,1,1,0,0,2,0,267,1,0
32,9,1,6,0,2,0,74,1,0
32,9,1,6,0,0,2,131,1,0
32,9,1,6,0,2,0,318,1,0
30,9,2,6,1,2,0,78,1,0
32,9,1,6,0,2,0,402,1,0
30,9,2,6,1,2,0,133,1,0
30,9,2,6,1,2,0,123,1,0
30,9,2,6,1,0,0,132,1,0
32,0,2,6,0,2,2,51,2,0
30,9,1,3,0,0,0,51,1,0
39,9,2,6,0,0,0,163,1,0
30,9,2,6,1,0,0,666,1,0
38,0,1,6,0,0,0,395,1,1
38,0,1,6,0,0,0,326,1,0
39,9,2,6,0,2,0,292,1,0
48,0,1,3,0,0,0,663,2,1
51,3,1,0,1,0,2,126,1,0
34,8,2,6,0,0,0,387,1,0
29,0,1,6,0,0,0,108,1,0
56,1,1,0,1,0,0,135,1,0
39,9,2,5,0,2,0,142,1,0
48,1,1,0,1,2,0,85,1,0
30,0,1,6,0,0,0,287,1,0
44,1,1,2,0,0,0,1056,1,1
46,1,1,2,1,2,0,48,1,0
39,9,1,5,0,2,0,253,1,0
38,7,2,3,0,2,0,228,1,0
46,1,1,2,1,0,0,124,1,0
30,8,2,6,0,2,2,358,1,0
46,6,1,0,0,0,2,239,1,0
48,1,1,0,1,2,0,84,1,0
48,0,1,7,0,0,0,262,1,0
48,1,1,0,1,0,2,224,1,0
48,1,1,0,1,0,2,274,1,0
36,9,1,6,0,2,2,22,1,0
54,1,1,0,1,2,0,309,2,0
46,9,2,5,0,0,0,128,1,0
36,9,1,6,0,2,0,131,1,0
35,9,2,6,0,2,0,159,1,0
35,9,2,6,0,2,0,111,1,0
31,6,1,0,1,2,0,63,1,0
35,9,2,6,0,2,2,30,1,0
31,0,2,6,0,2,2,1462,2,0
35,9,2,6,0,2,2,205,1,0
35,9,2,6,0,0,0,165,1,0
52,1,1,2,0,2,0,152,1,0
29,9,2,3,0,0,0,225,4,0
32,9,1,6,0,2,0,228,2,0
44,0,1,6,1,2,0,36,1,0
29,9,2,5,0,2,0,199,1,0
35,9,1,5,0,0,0,154,1,0
44,0,1,6,1,2,2,163,1,0
41,0,2,6,1,2,0,566,3,1
45,1,1,5,0,2,0,105,1,0
33,0,1,6,0,2,2,1834,1,0
45,1,1,5,0,0,0,398,1,0
49,3,1,6,0,2,2,131,1,0
33,0,1,6,0,0,0,148,1,0
56,5,1,3,1,2,0,674,1,1
43,0,2,6,0,0,2,306,3,0
33,0,1,6,0,0,2,196,1,0
32,0,2,6,0,2,2,1327,5,1
31,0,0,6,0,2,0,46,1,0
38,7,2,3,0,2,0,235,1,0
31,0,0,6,0,2,0,177,1,0
31,0,0,6,0,0,0,359,1,0
59,5,1,5,0,0,0,71,1,0
58,5,1,5,0,2,2,173,1,0
34,9,0,6,0,2,2,526,1,1
33,9,1,3,0,0,2,401,2,1
48,1,1,2,1,2,0,122,1,0
41,9,0,6,0,0,0,140,1,0
41,9,0,6,0,2,0,95,1,0
41,9,0,6,0,0,0,86,1,0
40,3,0,2,0,2,0,144,1,0
31,0,2,6,1,0,2,116,1,0
31,0,2,6,1,2,0,67,1,0
35,9,2,6,0,0,0,92,2,0
52,4,1,6,1,2,2,118,1,0
32,9,1,6,0,0,0,155,1,0
32,9,1,6,0,0,0,137,1,0
42,0,0,6,0,2,0,85,3,0
32,9,1,6,0,0,0,251,1,0
48,7,1,0,1,0,0,88,1,0
48,7,1,0,1,2,0,137,1,0
39,0,2,3,0,2,0,73,1,0
39,0,2,3,0,0,2,92,1,0
39,0,2,3,0,1,1,125,1,0
39,0,2,3,0,0,0,257,1,0
55,1,1,0,0,2,0,100,1,0
49,0,1,2,1,0,2,86,3,0
49,4,1,6,0,2,0,87,1,0
35,9,2,5,0,2,0,493,1,0
56,0,1,1,1,0,0,102,1,0
49,0,1,3,1,2,0,82,1,0
44,0,0,6,0,2,0,169,1,0
50,7,1,1,0,2,0,181,1,0
53,1,1,2,1,2,2,64,1,0
47,0,2,6,0,2,0,156,4,0
30,1,2,3,0,2,0,296,7,0
31,0,1,3,0,0,0,57,1,0
33,9,2,5,0,0,0,14,1,0
46,9,2,6,0,0,0,185,2,0
41,9,1,5,0,2,0,306,1,0
29,0,2,3,0,2,0,61,1,0
41,10,0,6,1,2,0,122,1,0
29,0,2,3,0,2,2,150,1,0
41,10,0,6,1,2,0,229,1,0
30,9,2,6,1,2,0,103,2,0
36,0,1,6,1,2,0,94,1,0
50,1,1,2,1,0,0,203,1,0
36,0,1,6,1,0,0,90,1,0
36,0,1,6,1,0,0,111,1,0
48,1,1,2,1,0,0,106,2,0
45,6,1,0,0,0,0,64,1,0
37,0,1,6,1,0,0,105,1,0
37,0,1,6,1,2,0,244,1,0
59,5,1,3,0,1,1,204,2,0
36,9,0,6,0,2,0,197,1,0
46,9,2,6,0,0,0,119,3,0
50,0,1,6,0,0,0,88,2,0
38,3,1,0,0,0,0,231,1,0
34,9,1,3,0,2,0,112,5,0
39,0,2,3,0,0,2,216,2,0
56,5,1,3,1,2,0,252,2,0
33,0,1,6,1,2,2,259,2,0
31,7,1,5,1,2,0,133,5,0
56,1,1,2,0,2,0,89,2,0
53,1,1,2,1,2,0,504,2,0
45,1,1,2,0,2,0,84,5,0
44,0,1,6,0,0,0,84,10,0
48,7,1,0,1,0,2,187,2,0
45,6,1,0,0,2,2,266,2,0
31,0,1,3,0,0,0,155,2,0
29,7,2,5,0,2,2,99,3,0
29,9,2,3,0,2,0,643,3,0
48,9,1,5,0,2,0,107,2,0
39,0,1,6,0,2,0,90,2,0
50,9,1,5,0,2,0,122,2,0
38,0,1,6,0,0,0,89,2,0
42,4,1,6,1,2,0,109,5,0
29,0,2,6,0,2,0,228,3,0
38,0,1,6,0,0,0,30,2,0
35,4,1,6,0,2,0,76,1,0
39,4,1,6,0,0,0,1321,6,1
45,6,1,0,0,2,2,797,1,1
50,0,1,6,0,0,0,407,2,0
47,4,1,3,0,0,0,276,1,0
33,0,1,6,0,2,0,59,1,0
33,0,1,6,0,0,0,168,1,0
50,7,1,7,0,2,0,90,2,0
45,0,0,6,0,0,2,205,4,0
39,0,1,6,0,0,0,436,2,0
56,9,1,5,1,0,2,190,1,0
56,1,1,0,1,0,2,360,1,0
54,0,2,6,1,0,0,218,2,0
51,1,1,0,1,2,2,174,2,0
45,2,1,6,0,0,0,254,2,0
46,0,1,2,0,0,0,73,6,0
58,0,1,3,0,2,0,107,1,0
58,0,1,3,0,0,0,214,1,0
34,4,1,6,0,0,2,82,2,0
45,6,1,0,0,0,0,65,2,0
30,0,1,6,0,0,0,194,5,0
46,1,1,2,0,0,0,67,1,0
48,7,1,0,1,0,0,118,2,0
44,10,1,5,1,0,0,105,2,0
50,9,1,5,0,0,0,139,2,0
37,8,1,5,1,2,0,72,1,0
37,8,1,5,1,0,0,266,1,0
37,0,2,6,0,0,0,118,3,0
32,0,2,6,0,2,2,140,2,0
47,4,1,3,0,0,0,3422,1,0
49,9,1,5,1,2,0,238,1,0
33,11,1,7,1,0,0,142,1,0
32,0,2,6,0,0,0,159,2,0
47,4,1,6,0,2,0,20,1,0
47,4,1,6,0,0,0,152,1,0
41,6,1,6,0,0,0,314,2,0
34,9,2,5,0,2,2,414,2,0
38,7,2,3,0,2,0,122,3,0
56,1,1,0,1,0,0,163,2,0
48,1,1,0,1,2,0,115,3,0
33,0,1,6,0,2,0,83,1,0
30,9,2,6,1,2,0,108,2,0
57,9,1,3,0,0,0,1230,1,0
33,0,1,6,0,2,0,118,1,0
52,9,0,3,0,2,0,101,1,0
36,0,2,6,0,0,0,110,1,0
36,0,2,6,0,2,0,117,1,0
57,0,1,6,1,2,0,74,1,0
36,0,1,3,1,2,0,165,3,0
53,1,1,0,1,2,0,446,1,0
54,0,1,6,0,2,0,201,2,0
37,3,1,3,1,0,0,126,1,0
37,3,1,3,1,2,0,481,1,0
46,9,1,5,1,0,0,166,3,0
54,6,1,2,1,2,0,429,3,1
57,0,2,6,0,0,0,105,1,0
48,0,2,6,0,2,0,408,1,0
50,1,1,0,0,2,0,198,4,0
48,1,1,0,1,0,2,180,3,0
50,2,1,5,0,2,2,184,1,0
41,0,0,6,0,2,0,339,3,0
51,9,1,5,0,2,0,291,1,0
32,0,1,3,0,2,0,117,1,0
42,0,1,6,0,2,0,162,5,0
39,4,1,3,0,0,0,402,2,0
47,0,0,6,0,0,0,235,7,0
36,0,1,3,1,0,0,324,3,0
32,0,1,3,0,0,0,876,1,1
48,0,1,6,0,2,0,321,3,0
35,9,1,5,0,0,0,72,2,0
50,1,1,2,0,0,0,524,3,0
30,0,2,6,0,0,0,122,5,0
31,3,1,0,0,0,0,235,1,0
31,3,1,0,0,2,0,248,1,0
48,9,1,6,1,2,0,409,2,0
48,1,1,7,1,1,1,642,3,0
50,0,1,2,0,2,0,61,1,0
50,0,1,2,0,0,0,84,1,0
55,5,1,5,0,2,0,181,3,0
34,0,2,6,0,2,0,1934,2,0
52,9,1,5,0,2,0,88,3,0
38,9,1,3,0,2,0,452,3,0
45,0,1,2,0,0,0,524,5,0
56,9,1,5,0,2,0,124,3,0
42,0,1,6,1,2,0,51,7,0
52,9,2,5,0,2,0,365,5,0
39,4,1,3,0,0,0,82,4,0
48,1,1,0,1,0,0,90,3,0
60,5,1,5,0,2,0,448,3,0
32,0,0,6,0,2,0,262,7,0
48,1,1,0,1,0,2,37,3,0
39,0,1,6,0,2,0,217,3,0
40,0,2,6,0,2,0,123,3,0
34,9,2,6,0,2,0,336,3,0
55,0,1,7,1,2,0,197,4,0
44,6,1,6,0,0,0,242,4,0
45,1,1,2,0,2,0,773,5,1
49,9,1,5,1,2,0,142,2,0
58,10,1,5,1,2,0,147,3,0
34,0,2,6,0,0,0,161,3,0
30,0,2,6,0,0,0,1336,4,1
45,1,1,3,1,0,0,124,3,0
56,0,1,6,0,0,2,260,3,0
48,1,1,0,1,2,2,111,5,0
48,1,1,0,1,0,2,96,3,0
58,10,1,5,1,2,0,191,2,0
50,2,1,5,1,2,0,293,4,0
44,6,1,6,0,0,0,107,3,0
37,3,1,3,1,0,2,534,2,0
51,9,0,5,0,2,0,158,3,0
38,3,1,1,0,2,0,256,3,0
58,10,1,5,1,0,0,123,3,0
34,0,2,6,0,2,0,259,3,0
31,0,2,6,0,0,2,173,3,0
30,9,2,5,0,2,0,452,5,1
36,0,1,3,1,2,2,163,5,0
45,9,1,6,0,0,0,430,3,0
32,0,1,6,0,0,0,258,2,0
45,1,1,0,0,2,2,163,3,0
31,9,1,6,0,2,2,265,3,0
38,4,1,6,0,2,0,35,4,0
38,0,1,6,0,2,0,191,3,0
30,0,2,6,0,0,0,152,4,0
30,9,2,5,0,2,0,93,4,0
34,9,2,6,0,2,0,385,4,0
59,10,1,5,0,0,0,82,3,0
31,0,1,6,0,0,0,112,3,0
34,0,2,6,0,2,0,419,3,0
56,0,1,0,0,0,0,82,3,0
30,0,1,3,0,0,0,390,3,0
30,0,2,6,0,0,2,185,4,0
46,7,1,1,0,2,0,160,3,0
51,0,0,6,0,2,0,218,6,0
46,9,1,5,1,2,0,721,5,0
34,0,1,6,0,2,0,201,4,0
39,4,1,3,0,0,0,215,3,0
47,9,1,3,1,2,0,152,5,0
33,6,1,6,0,0,0,36,7,0
44,1,1,5,0,0,0,90,4,0
33,9,2,5,0,0,0,94,1,0
51,1,1,0,1,2,0,174,1,0
51,1,1,0,1,0,0,153,1,0
51,1,1,0,1,0,0,116,1,0
42,0,1,6,0,2,0,231,1,0
51,1,1,0,1,2,2,129,1,0
31,9,2,5,0,0,0,193,2,1
31,2,1,6,0,2,0,138,1,0
31,2,1,6,0,0,0,188,1,0
34,0,2,6,0,2,2,191,3,0
50,2,1,5,1,2,0,1306,4,1
35,9,1,3,0,0,0,243,1,1
31,0,1,6,0,0,2,96,2,0
37,9,1,5,0,0,0,188,1,0
31,0,1,5,1,2,0,126,1,0
38,9,0,5,0,2,0,130,1,0
33,0,1,6,0,0,0,58,1,0
38,9,0,5,0,2,0,117,1,0
32,0,1,3,0,0,0,52,8,0
38,9,0,5,0,2,0,550,1,0
47,7,1,3,0,0,0,130,1,0
57,0,1,6,1,2,0,161,1,0
51,9,0,5,0,0,2,50,3,0
50,10,1,5,1,0,0,135,1,0
36,9,0,6,0,2,0,207,1,0
50,10,1,5,1,2,0,133,1,0
57,5,1,5,0,2,0,282,3,0
33,9,1,3,1,0,0,442,1,0
35,0,2,6,0,2,0,299,4,0
47,6,1,2,0,2,0,146,1,0
33,3,1,2,0,2,0,147,1,0
51,9,1,6,1,0,0,82,1,0
34,9,1,5,0,2,0,31,1,0
31,0,2,6,0,2,0,292,1,0
34,9,1,5,0,0,0,161,1,0
52,1,1,3,0,0,0,161,4,0
46,2,1,2,0,0,0,169,1,0
51,1,1,0,1,2,0,207,1,0
51,1,1,0,1,2,0,205,1,0
38,4,1,6,0,2,0,102,1,0
47,0,1,3,0,2,0,106,1,0
45,9,1,3,0,2,2,243,1,0
30,0,2,6,0,0,0,60,3,0
58,5,1,3,0,2,0,166,1,0
47,7,1,3,0,2,0,207,1,0
34,0,1,6,0,2,0,193,1,0
54,1,1,2,0,2,0,129,5,0
47,7,1,3,0,2,2,502,1,0
39,9,1,5,1,0,0,49,1,0
30,9,2,5,0,2,0,126,1,0
39,4,1,6,0,0,0,31,1,0
39,4,1,6,0,0,0,155,1,0
31,9,1,5,1,0,0,93,1,0
44,0,0,6,0,0,0,85,6,0
51,0,0,3,0,0,0,215,1,0
53,9,0,5,0,0,0,75,1,0
30,0,2,6,0,2,0,118,1,0
45,1,1,0,1,0,0,191,1,0
38,0,1,6,0,0,0,111,1,0
56,3,1,0,1,0,0,87,1,0
51,1,1,0,1,0,0,102,2,0
44,4,1,6,0,0,0,261,1,0
40,9,2,6,0,2,2,150,2,0
36,1,1,5,0,0,0,258,1,0
51,7,1,3,0,2,0,241,4,0
36,9,1,5,0,0,0,94,1,0
48,9,1,6,1,0,0,109,2,0
47,6,1,2,0,2,0,97,2,0
45,1,1,0,1,2,0,994,1,1
57,9,1,3,1,0,2,257,1,0
38,0,1,6,0,2,0,175,1,0
44,0,2,6,0,0,0,112,1,0
36,0,1,5,0,0,0,75,1,0
36,0,1,5,0,0,0,172,1,0
44,4,1,3,1,2,0,41,1,0
36,0,1,6,1,0,0,169,2,0
32,9,1,6,0,0,0,198,1,0
56,9,0,5,0,2,0,151,2,0
45,1,1,0,0,0,0,507,2,1
36,9,1,5,0,2,0,197,1,0
33,0,1,5,0,2,0,130,2,0
44,0,2,6,0,0,0,84,2,0
32,6,2,6,0,2,0,118,5,0
38,0,2,6,1,0,0,257,3,0
57,9,1,3,1,0,0,784,1,1
37,0,2,6,0,0,0,89,2,0
31,3,1,0,0,0,0,172,5,0
49,0,1,3,0,0,0,151,1,0
49,0,1,3,0,2,0,183,1,0
50,1,1,0,1,2,0,80,1,0
34,0,1,6,0,2,0,80,1,0
37,0,1,3,1,0,0,45,1,0
50,1,1,0,1,2,0,249,1,0
36,0,2,6,0,2,0,472,1,0
32,0,1,6,1,2,0,150,1,0
45,0,1,3,1,2,2,111,1,0
32,0,1,6,1,0,0,298,1,0
29,9,2,3,0,0,0,31,1,0
42,0,2,6,0,0,0,353,1,0
36,9,1,5,1,0,0,201,1,0
29,9,2,3,0,0,0,104,1,0
33,0,1,6,0,1,1,74,2,0
46,0,1,5,0,2,0,75,1,0
35,3,1,6,1,0,2,189,1,0
46,0,1,5,0,0,0,385,1,0
32,0,2,6,0,2,0,233,1,0
58,0,1,6,0,2,0,124,2,0
47,2,1,3,0,1,1,86,3,0
50,7,1,0,0,0,0,95,1,0
44,7,1,3,1,2,2,34,1,0
44,7,1,3,1,2,2,324,1,0
29,0,2,6,1,0,0,88,1,0
29,0,2,6,1,2,0,156,1,0
29,0,2,6,1,2,0,124,1,0
29,0,2,6,1,2,0,163,1,0
30,0,2,6,0,0,0,235,1,0
49,9,1,5,1,1,1,254,2,0
30,0,0,6,0,1,1,316,1,0
52,1,1,0,0,0,0,151,1,0
52,1,1,0,0,0,0,109,1,0
52,1,1,2,0,0,0,809,1,1
60,0,1,6,0,2,2,138,1,0
29,9,1,5,0,2,0,112,1,0
29,9,1,5,0,2,0,94,1,0
35,0,1,6,1,0,0,70,1,0
46,0,1,3,1,0,0,49,3,0
53,1,1,0,1,0,0,523,1,1
39,4,1,6,0,0,0,108,1,0
42,9,1,6,0,0,0,321,1,0
39,4,1,6,0,0,0,224,1,0
54,6,1,5,0,0,0,309,1,0
47,0,1,2,0,0,0,177,1,0
47,0,1,2,0,2,0,109,1,0
55,0,1,5,0,2,0,348,1,0
50,1,1,1,0,2,0,433,1,0
36,9,1,6,0,2,0,124,1,0
36,9,1,6,0,2,0,167,1,0
36,9,1,6,0,1,1,248,1,0
42,9,1,6,0,2,0,103,5,0
35,0,1,6,0,2,0,417,1,0
33,0,1,6,0,2,0,111,1,0
40,0,1,6,0,0,2,200,2,0
34,9,1,5,0,2,0,189,1,0
34,9,1,5,0,2,0,201,1,0
34,9,1,5,0,2,0,50,1,0
54,0,1,3,0,2,0,107,1,0
34,9,1,5,0,0,0,192,1,0
29,0,2,6,1,0,0,521,2,0
51,3,1,0,1,0,0,253,1,0
52,0,0,6,1,2,0,172,1,0
31,9,1,5,0,0,0,63,2,0
37,9,1,5,0,2,0,73,4,0
40,9,1,3,0,2,0,419,1,1
34,9,1,5,0,0,2,118,1,0
53,1,1,0,1,2,0,169,1,0
29,0,2,6,1,2,0,142,2,0
36,0,1,6,0,2,0,385,1,0
45,0,1,3,1,1,1,215,2,0
33,9,2,5,0,0,2,100,5,0
40,9,2,6,0,2,0,117,2,0
44,7,1,3,1,2,0,629,2,0
38,0,1,6,0,2,0,82,7,0
41,9,1,6,0,0,2,133,2,0
40,0,2,6,1,2,0,876,2,0
47,0,1,3,1,0,0,61,3,0
33,9,2,5,0,2,2,125,1,0
36,9,2,3,0,2,0,81,1,0
53,7,1,3,0,2,0,236,1,0
36,0,1,6,0,2,0,194,2,0
44,9,0,3,1,2,0,229,1,0
30,9,2,5,0,2,0,445,1,0
53,1,1,0,1,2,0,148,5,0
29,0,2,6,1,0,0,140,2,0
30,0,0,6,0,0,0,129,2,0
42,9,1,6,0,0,2,124,2,0
58,0,1,2,1,0,0,131,1,0
35,0,2,6,0,0,2,91,1,0
52,1,1,0,0,2,0,362,2,0
46,7,1,1,0,2,0,16,5,0
33,9,1,3,0,0,0,108,1,0
60,0,1,6,0,0,0,176,2,0
51,0,1,6,0,2,0,51,1,0
47,1,1,7,1,2,0,310,3,0
57,5,1,7,1,0,0,153,6,0
37,9,0,5,0,0,0,780,2,1
48,9,1,6,1,0,0,66,4,0
34,9,2,3,1,0,0,46,2,0
38,9,1,5,1,0,0,155,2,0
38,9,1,5,1,0,0,185,2,0
30,0,2,6,0,0,0,255,1,0
30,0,2,6,0,0,0,459,1,1
